14331 | galactose | organic molecule | chromoplast | organelle 
14884 | Communication through cell cell recognition | Communication by direct contact | multiprotein complex-I | protein complex 
3545 | leucine | organic molecule | light | radiation 
14134 | AMP | kinetic energy | FADH2 | kinetic energy 
795 | Receptor mediated endocytosis | Work | pentose | molecule 
11903 | plant cell-wall | cellular structure | tryptophan | amino acid 
3556 | solution | mixture | isoleucine | hydrophobic amino acid 
7625 | vesicle | aqueous solution | glycerol | hydrogen atom 
5995 | hydrophilic amino acid | carboxyl group | pyruvate | carbon skeleton 
4952 | unsaturated fat | fat molecule | tryptophan | hydrophobic amino acid 
13938 | phosphatidylcholine | fatty acid tail | prokaryote | nucleoid 
19882 | vacuole | aqueous solution | sunlight | infrared ray 
15543 | sodium-potassium pump | peptide linkage | alcohol | polar covalent bond 
11343 | phospholipid | fatty acid tail | 3 phosphoglycerate | carboxyl group 
19881 | ketone | double bond | atom | kinetic energy 
11264 | intracellular receptor | protein | centrosome | cellular structure 
6791 | starch | monomer | receptor protein | monomer 
12040 | archaea | prokaryote | Eukaryotic oxidative phosphorylation | Oxidative phosphorylation 
3495 | amylose | hydroxyl group | atom | electron-shell 
15083 | guanine | purine | amino group | functional group 
677 | GTP | double bond | ionic compound | ionic attraction 
19710 | central vacuole | organelle | chemical energy | energy 
9285 | chitin | structural polysaccharide | Glycolysis | Anaerobic metabolism 
747 | electron transport chain | protein | photosystem I | reaction-center complex 
11874 | chlorophyll A | methyl group | phospholipid | hydrophilic head 
2871 | aquaporin | hydrophilic Channel | prokaryote | nucleoid 
17468 | molecule | kinetic energy | asparagine | single bond 
13257 | nitrogen atom | neutron | nucleoside | pentose 
10871 | hydrogen ion gradient | gradient | RNA | organic molecule 
3671 | pentose | polar covalent bond | sodium chloride | ionic attraction 
761 | fat molecule | chemical energy | lysosomal enzyme | kinetic energy 
13369 | early prokaryote | prokaryote | fatty acid | hydrophobic compound 
2916 | chitin | kinetic energy | glycogen | kinetic energy 
3010 | amino acid | kinetic energy | monosaccharide | double bond 
12155 | carrier protein | hydrophobic amino acid | ER membrane | saturated fatty acid 
3424 | macrophage | Golgi apparatus | receptor protein | monomer 
2974 | basic amino acid | amino group | pentose | carbonyl group 
9982 | Lactic acid fermentation in muscle cell | Lactic acid fermentation | Fermentation | Catabolic pathway 
7302 | phosphatidylcholine | organic molecule | amyloplast | cellular structure 
9978 | ribulose bisphosphate | double bond | AMP | kinetic energy 
1143 | glycoprotein | molecule | RNA | polymer 
3178 | polysaccharide | organic molecule | rubisco | protein enzyme 
9166 | bacterium | organism | triose | sugar 
6320 | amylose | hydroxyl group | organic molecule | carbon skeleton 
6582 | fungus | organism | alpha tubulin | polypeptide 
1995 | polymer | covalent bond | hydrocarbon molecule | kinetic energy 
214 | carrier protein | transport membrane protein | cholesterol | steroid 
1184 | carbon dioxide | double bond | aldehyde | kinetic energy 
7524 | glucose-6-phosphate | phosphate group | phosphatidylcholine | fatty acid tail 
8312 | ADP | nucleotide | rubisco | lyase 
9913 | glutamine | hydrophilic amino acid | margarine | fat molecule 
8237 | chlorophyll B | kinetic energy | glucose-6-phosphate | double bond 
9956 | chlorophyll A | hydrocarbon molecule | deoxyribose | carbohydrate 
6517 | boron atom | proton | cytoskeleton | intermediate filament 
8188 | lactic acid | kinetic energy | glycine | nonpolar covalent bond 
1455 | ribulose bisphosphate | double bond | PGAP | single bond 
15923 | oligosaccharide | polar covalent bond | acetyl CoA | double bond 
3635 | protein kinase | enzyme | maltose | disaccharide 
3000 | nonpolar molecule | hydrophobic compound | cytochrome A3 | cytochrome 
18757 | Glycogen breakdown in vertebrates | Polymer breakdown | lyase | organic molecule 
18234 | mesophyll | mesophyll cell | chloroplast | protein enzyme 
10544 | tyrosine | amino group | atom | electron-shell 
8944 | tyrosine | kinetic energy | intermediate filament | kinetic energy 
3007 | basic amino acid | single bond | nucleotide | kinetic energy 
280 | phosphofructokinase | atom | thylakoid | thylakoid membrane 
1764 | denatured protein | protein | lactic acid | carboxylic acid 
13140 | dynein | kinetic energy | carbohydrate | kinetic energy 
17433 | acidic amino acid | carbon skeleton | ADP | carbon skeleton 
446 | polypeptide | amino end of a protein | hexose | carbon skeleton 
19250 | hydrogen ion gradient | proton-motive force | cytochrome | kinetic energy 
19158 | integral protein | carbon skeleton | chitin | carbon skeleton 
6919 | saturated fat | triglyceride | cytochrome | polymer 
4917 | polypeptide | organic molecule | green light | light 
4836 | hydrocarbon molecule | single bond | oxygen molecule | double bond 
6961 | chlorophyll B | accessory pigment | electromagnetic spectrum | spectrum 
7191 | ketone | double bond | glycoprotein | kinetic energy 
4194 | chloroplast | plastid | plasmodesmata | intercellular junction 
7508 | molecule | chemical bond | pentose | double bond 
1627 | photosystem | light-harvesting complex | phosphodiester bond | ester linkage 
7897 | DNA | phosphodiester bond | intermediate filament | kinetic energy 
13127 | polysaccharide | monosaccharide | ionic compound | cation 
212 | endomembranous system | nuclear-envelope | photosystem II | light-harvesting complex 
18186 | single bond | chemical bond | cytosine | pyrimidine 
3370 | tyrosine | polar covalent bond | polysaccharide | kinetic energy 
10388 | Synthesis of cAMP | Metabolic pathway | Lactic acid fermentation by bacteria | Fermentation 
17250 | oligosaccharide | double bond | motor protein | kinetic energy 
17908 | amylose | hydrogen atom | sunlight | visible light 
113 | photosystem | light-harvesting complex | granum | thylakoid 
18593 | kinetic energy | energy | amino group | functional group 
11013 | Non competitive inhibition | Inhibition | Lactic acid fermentation by bacteria | Lactic acid fermentation 
13798 | peripheral protein | organic molecule | Lactic acid fermentation in muscle cell | Lactic acid fermentation 
3255 | oxidoreductase | covalent bond | transport membrane protein | kinetic energy 
1925 | hydrophilic amino acid | single bond | ionic compound | ionic attraction 
8328 | ribose | monosaccharide | Reversible non competitive inhibition | Non competitive inhibition 
9202 | Cellular respiration of glycogen | Exergonic reaction | DNA | polymer 
16802 | secondary lysosome | lysosome | buffered solution | aqueous solution 
14634 | integrin | polymer | central vacuole | organelle 
4553 | carboxylic acid | kinetic energy | rubisco | kinetic energy 
457 | phosphatidylcholine | ester linkage | proton pump | peptide linkage 
4191 | chitin | kinetic energy | sucrose | double bond 
11137 | glucose-6-phosphate | single bond | storage polysaccharide | kinetic energy 
3725 | integrin | kinetic energy | carboxylic acid | kinetic energy 
7709 | basic amino acid | nitrogen atom | hydroxide ion | hydrogen atom 
11045 | polypeptide | polymer | nucleus | organelle 
5226 | maltose | carbon skeleton | organic molecule | carbon skeleton 
2503 | ubiquinone | lipid | ethyl alcohol | alcohol 
2222 | oil | triglyceride | deoxyribose | monosaccharide 
14086 | Eukaryotic pyruvate oxidation | Catabolic pathway | radioactive isotope | atom 
4396 | Glycolysis | Anaerobic metabolism | Cellular respiration | Aerobic metabolism 
9327 | glucose-6-phosphate | phosphate group | NAD plus | carbon skeleton 
10635 | proton pump | kinetic energy | P680 | single bond 
5230 | basic amino acid | polar side chain | ATP | carbon skeleton 
2845 | secondary structure | hydrogen-bond | secondary structure | hydrogen-bond 
2288 | ribonuclease | Hydrolysis | C4 plant | Starch storage by plant 
13270 | deoxyribose | monosaccharide | plant | eukaryote 
11004 | sodium chloride | ionic compound | peptide linkage | covalent bond 
12460 | fat molecule | ester linkage | sodium-potassium pump | single bond 
18171 | Calvin cycle | Endergonic reaction | central vacuole | organelle 
3229 | chloroplast | stroma | phospholipid bilayer | lipid 
9919 | oxygen molecule | nonpolar covalent bond | fat molecule | chemical energy 
1980 | carboxylic acid | kinetic energy | polysaccharide | kinetic energy 
8948 | aspartic acid | acidic amino acid | alanine | hydrophobic amino acid 
13416 | chitin | carbonyl group | storage polysaccharide | carbonyl group 
19606 | sodium-potassium pump | single bond | amino acid | kinetic energy 
8914 | aspartic acid | carboxyl group | glycogen | carbonyl group 
605 | chitin | carbonyl group | pyruvate | carbonyl group 
11719 | cholesterol | amphipathic molecule | chlorophyll B | accessory pigment 
17467 | glycolipid | kinetic energy | 3 phosphoglycerate | double bond 
16589 | ester linkage | polar covalent bond | Protein kinase cascade | Cascade 
8733 | nonpolar molecule | covalent bond | carbohydrate | double bond 
3641 | connexon | transport membrane protein | membrane protein | polymer 
2366 | membrane protein | organic molecule | RNA | polymer 
14765 | alpha tubulin | monomer | thylakoid membrane | thylakoid electron transport chain 
9197 | amylose | kinetic energy | hydrophobic substance | nonpolar covalent bond 
19056 | alanine | nonpolar covalent bond | ice | hydrogen-bond 
6557 | phosphatidylcholine | ester linkage | FADH2 | kinetic energy 
1293 | peripheral protein | kinetic energy | alpha tubulin | kinetic energy 
18934 | phosphofructokinase | allosteric enzyme | sucrose | disaccharide 
9250 | sulfur atom | neutron | rough endoplasmic reticulum | bound ribosome 
13508 | gated Channel | transmembrane protein | Irreversible non competitive inhibition | Regulation 
17125 | fatty acid | kinetic energy | hydrophobic substance | nonpolar covalent bond 
2527 | nucleic acid | molecule | triose | monosaccharide 
13188 | ribulose bisphosphate | phosphate group | polysaccharide | carbonyl group 
16429 | animal cell | centrosome | basic solution | water 
8663 | aspartic acid | molecule | sunlight | electromagnetic energy 
16596 | Eukaryotic pyruvate oxidation | Catabolic pathway | proline | hydrophobic amino acid 
8855 | nucleotide | double bond | gradient | potential energy 
3864 | Cyclic electron flow | Chemical reaction | hexose | organic molecule 
8476 | starch | double bond | sodium-potassium pump | single bond 
9639 | nuclear-envelope | intermembrane space | monosaccharide | carbonyl group 
5015 | leucine | amino acid | infrared ray | electromagnetic energy 
14802 | algal cell | walled cell | chitin | structural polysaccharide 
4104 | ATP | kinetic energy | PEP carboxylase | kinetic energy 
16131 | chlorophyll B | double bond | acidic amino acid | single bond 
9201 | Cellular respiration of glycogen | Catabolism | DNA | nucleic acid 
12075 | cellulose | carbohydrate | oxidoreductase | protein 
8552 | phosphatidylcholine | hydrophilic head | endoplasmic reticulum | cisternal space 
12997 | starch | double bond | acetyl CoA | double bond 
11968 | ADP | single bond | saturated fatty acid | single bond 
14955 | sucrose | double bond | NADP Plus | kinetic energy 
19193 | oil | lipid | Facilitated diffusion | Passive transport 
9195 | alcohol | kinetic energy | polymer | covalent bond 
10749 | ATP synthase | kinetic energy | sodium-potassium pump | peptide linkage 
14967 | gated Channel | monomer | cytoskeleton | microfilament 
7405 | Fermentation | Metabolic pathway | Glycolysis | Anaerobic metabolism 
1651 | fat molecule | chemical energy | water molecule | polar covalent bond 
1182 | thylakoid electron transport chain | plastoquinone | amino acid sequence | amino acid 
18786 | Inactivation of cAMP | Exergonic reaction | Golgi apparatus | cellular structure 
12318 | phosphofructokinase | kinetic energy | carbon dioxide | polar covalent bond 
